row,seg_uid,clip,speaker,arm,pair_id,fold,p_yes,answer_mass,p_yes_sft,p_yes_rule3_literal,answer_mass_rule3_literal,prompt
372,c004598,conflict_615_c004598.wav,615,conflict,372,4,0.4225708910,0.9971389472,0.2120688111,0.4225708455,0.9971399009,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
373,c004599,conflict_615_c004599.wav,615,conflict,373,4,0.7880079552,0.9982766509,0.6297746301,0.7880078674,0.9982772917,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
374,c004678,conflict_620_c004678.wav,620,conflict,374,3,0.9404415125,0.9968831018,0.8774768114,0.9404414150,0.9968844093,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
375,c004706,conflict_622_c004706.wav,622,conflict,375,2,0.6236402288,0.9939815402,0.4301473200,0.6236398916,0.9939843714,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
376,c004751,conflict_624_c004751.wav,624,conflict,376,0,0.9820305420,0.9984305091,0.9732407331,0.9820305155,0.9984323569,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
377,c004757,conflict_624_c004757.wav,624,conflict,377,0,0.9890907753,0.9979908280,0.9840936065,0.9890907589,0.9979922306,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
378,c004762,conflict_624_c004762.wav,624,conflict,378,0,0.9669728704,0.9992948510,0.9284088016,0.9669728432,0.9992954955,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
379,c004777,conflict_625_c004777.wav,625,conflict,379,4,0.0203367450,0.9989219997,0.0124316514,0.0203367529,0.9989224337,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
380,c004778,conflict_625_c004778.wav,625,conflict,380,4,0.1067362502,0.9990661666,0.0850990415,0.1067362662,0.9990667850,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
381,c004779,conflict_625_c004779.wav,625,conflict,381,4,0.0637426860,0.9989096373,0.0474258736,0.0637427070,0.9989103600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
382,c004811,conflict_627_c004811.wav,627,conflict,382,3,0.9405129936,0.9983404316,0.8807970285,0.9405128471,0.9983419813,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
383,c004815,conflict_627_c004815.wav,627,conflict,383,3,0.7791282470,0.9974963367,0.5389832258,0.7791280236,0.9974970818,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
384,c004824,conflict_627_c004824.wav,627,conflict,384,3,0.9628547134,0.9988193959,0.9124361873,0.9628546320,0.9988199137,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
385,c004825,conflict_627_c004825.wav,627,conflict,385,3,0.9870107268,0.9993177149,0.9658995867,0.9870107013,0.9993184051,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
386,c004846,conflict_628_c004846.wav,628,conflict,386,1,0.7314220797,0.9973393679,0.5467381477,0.7314219284,0.9973404706,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
387,c004849,conflict_628_c004849.wav,628,conflict,387,1,0.3928245358,0.9958847463,0.2877678275,0.3928245562,0.9958867431,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
388,c004877,conflict_629_c004877.wav,629,conflict,388,1,0.8177278398,0.9969989061,0.6859494448,0.8177277099,0.9970001578,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
389,c004906,conflict_632_c004906.wav,632,conflict,389,2,0.3784861991,0.9928069115,0.2689414322,0.3784860479,0.9928093553,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
390,c004919,conflict_632_c004919.wav,632,conflict,390,2,0.1407881006,0.9966958016,0.1037486270,0.1407882161,0.9966979474,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
391,c004920,conflict_632_c004920.wav,632,conflict,391,2,0.0804848427,0.9970641285,0.0592102520,0.0804848935,0.9970659986,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
392,c004923,conflict_632_c004923.wav,632,conflict,392,2,0.0352457461,0.9864553325,0.0128212143,0.0352457951,0.9864572361,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
393,c004970,conflict_634_c004970.wav,634,conflict,393,3,0.9896777958,0.9993367186,0.9828232527,0.9896777878,0.9993377505,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
394,c004977,conflict_634_c004977.wav,634,conflict,394,3,0.7992189922,0.9977458864,0.6076632142,0.7992190176,0.9977477938,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
395,c004995,conflict_636_c004995.wav,636,conflict,395,2,0.9995889111,0.9973265820,0.9996594191,0.9995889045,0.9973338634,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
396,c004997,conflict_636_c004997.wav,636,conflict,396,2,0.2456917491,0.9867328405,0.1112412065,0.2456917961,0.9867349565,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
397,c004999,conflict_636_c004999.wav,636,conflict,397,2,0.1737885940,0.9959326833,0.1081889495,0.1737886475,0.9959342629,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
398,c005031,conflict_636_c005031.wav,636,conflict,398,2,0.9975653425,0.9984421218,0.9966756105,0.9975653099,0.9984468149,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
399,c005034,conflict_636_c005034.wav,636,conflict,399,2,0.5470725684,0.9938510060,0.3380771279,0.5470721535,0.9938547015,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
400,c005040,conflict_637_c005040.wav,637,conflict,400,1,0.4534544794,0.9976418316,0.3073580265,0.4534543505,0.9976432323,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
401,c005044,conflict_637_c005044.wav,637,conflict,401,1,0.5002311753,0.9955581725,0.3276683092,0.5002310702,0.9955595136,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
402,c005045,conflict_637_c005045.wav,637,conflict,402,1,0.6226444057,0.9977447689,0.4532618821,0.6226443256,0.9977456629,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
403,c005057,conflict_637_c005057.wav,637,conflict,403,1,0.5314049470,0.9940132797,0.3557748795,0.5314049290,0.9940143228,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
404,c005058,conflict_637_c005058.wav,637,conflict,404,1,0.6657526892,0.9982176721,0.5312094092,0.6657525905,0.9982185364,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
405,c005059,conflict_638_c005059.wav,638,conflict,405,0,0.9466968930,0.9991162680,0.9046505094,0.9466968366,0.9991169572,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
406,c005068,conflict_640_c005068.wav,640,conflict,406,1,0.2019102843,0.9975521117,0.1602660269,0.2019103414,0.9975535274,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
407,c005069,conflict_640_c005069.wav,640,conflict,407,1,0.0953902613,0.9959314317,0.0627892017,0.0953903063,0.9959326014,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
408,c005070,conflict_640_c005070.wav,640,conflict,408,1,0.9100590065,0.9987209067,0.8519528508,0.9100588998,0.9987218753,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
409,c005072,conflict_640_c005072.wav,640,conflict,409,1,0.2690885991,0.9954015315,0.1581743509,0.2690885464,0.9954034984,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
410,c005081,conflict_640_c005081.wav,640,conflict,410,1,0.1009374376,0.9953994378,0.0518454723,0.1009374775,0.9954007417,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
411,c005082,conflict_640_c005082.wav,640,conflict,411,1,0.0601126731,0.9953842908,0.0384661928,0.0601127247,0.9953852333,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
412,c005083,conflict_640_c005083.wav,640,conflict,412,1,0.1645878655,0.9974745214,0.1081889495,0.1645878409,0.9974758476,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
413,c005084,conflict_640_c005084.wav,640,conflict,413,1,0.0716156723,0.9968553334,0.0474258736,0.0716157169,0.9968567938,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
414,c005085,conflict_641_c005085.wav,641,conflict,414,1,0.4541267959,0.9963087142,0.3073580265,0.4541266172,0.9963106811,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
415,c005086,conflict_641_c005086.wav,641,conflict,415,1,0.2452928509,0.9938754886,0.1520322412,0.2452928361,0.9938771278,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
416,c005093,conflict_641_c005093.wav,641,conflict,416,1,0.1130192553,0.9923812225,0.0609751828,0.1130193325,0.9923827201,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
417,c005094,conflict_641_c005094.wav,641,conflict,417,1,0.1009397441,0.9969371557,0.0656048283,0.1009398236,0.9969384372,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
418,c005115,conflict_649_c005115.wav,649,conflict,418,2,0.9650755280,0.9963478744,0.9304582477,0.9650754500,0.9963498078,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
419,c005116,conflict_649_c005116.wav,649,conflict,419,2,0.0244376244,0.9957904462,0.0169149134,0.0244377006,0.9957929067,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
420,c005118,conflict_649_c005118.wav,649,conflict,420,2,0.9787013083,0.9960280322,0.9697853923,0.9787012456,0.9960317500,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
421,c005125,conflict_650_c005125.wav,650,conflict,421,1,0.4691628475,0.9935377538,0.3451052904,0.4691627990,0.9935395718,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
422,c005129,conflict_650_c005129.wav,650,conflict,422,1,0.4077527270,0.9953872561,0.2568320036,0.4077526666,0.9953888655,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
